,drop_white_pos_y,drop_white_pos_z,drop_white_pos_x,drop_black_pos_x,drop_black_pos_y,drop_black_pos_z,max_belt,quality,dx,dy,da
344,-0.6114020343033638,-1.3390342343140995,-1.164670207487243,-1.1647063043591555,0.8185476734357809,-1.0675480623844429,0.0,1.0,15.1835334301,29.4623640329,33.1446916086
345,-0.5649583844197401,-1.6778194117155518,0.8064351967393603,0.8064315103495103,-1.6828789177332237,-1.5090195850132022,0.0,1.0,1.73526096344,4.51612879336,4.83803161311
346,-0.6895581608148071,-1.4359781039515453,-1.1953298537420733,-1.195459902553731,0.7352320789052362,-0.5575149271673299,0.0,0.0,0.21690762043,1.07526876032,1.0969283580700002
347,-0.6060375960390265,-1.3211090514072807,-1.174778976044019,-1.1748262739196027,0.8267348840126753,-1.0096599669074433,0.0,1.0,15.617348670999998,30.9677402973,34.6828850967
348,-0.6116712179277469,-1.3499955239308359,-1.1893705633673106,-1.1894909730985883,0.8209453934246863,-0.48548952251734545,0.0,1.0,0.0,0.0,0.0
349,-0.6893317007010291,-1.4356846987219898,-1.1953939869121812,-1.1955232883719686,0.7348495409133945,-0.5041240843981103,0.0,0.0,0.0,0.430107504129,0.430107504129
350,0.35837101192613724,-0.9103444420554361,-1.2346304271447879,-1.2338508212097155,0.7220858945950932,-1.2881810822663247,0.0,1.0,14.5328105688,0.645161256194,14.5471239795
351,-0.20505646495609314,-1.2445156619610698,-1.2471780663102394,-1.2471338445823956,0.6573570081569928,-0.9595057313017821,0.0,1.0,2.1690762043,5.16129004955,5.59855397006
352,-0.43568737355386844,-1.3930869835506836,-1.2368578918103983,-1.2370032357236174,0.6497763154511519,-1.1637854445900973,0.0,1.0,3.6874295473100003,4.0860212892300005,5.503881052710001
353,-0.6029813869441324,-1.32225338995769,-1.1840547082654869,-1.1840715992587625,0.8269200340060632,-1.1994960117040563,0.0,1.0,15.4004410505,16.3440851569,22.4566850663
354,-0.13286416680522833,-1.1767471364243456,-1.2532342555907496,-1.2530608935163368,0.7248116547160042,-1.494078697279656,0.0,1.0,0.21690762043,5.59139755368,5.59560323103
355,-0.9333686547638749,-1.678187304897677,-0.8623188223467465,-0.8623158691929171,0.32962781455319223,-1.7303566741171916,0.0,0.0,0.21690762043,0.645161256194,0.680648192751
356,-0.606967658459317,-1.3246544319671443,-1.2000951336254713,-1.2001700037449117,0.8266486869398942,-0.7784931568175266,0.0,1.0,14.9666258097,20.215052694100002,25.152499747600004
357,-0.5880434565842844,-0.8033794683858331,-0.9192138516839603,-0.9193216595810346,0.5740481760831126,-0.8507404938923914,0.0,1.0,2.8197990655900003,3.4408600330400003,4.44868346112
358,0.30978078139838944,-0.9378440264697696,-1.2242558212826409,-1.223547182756364,0.7231317615950119,-1.2825882163653302,0.0,1.0,13.231364846199998,1.07526876032,13.274984693099999
359,-0.6063295429691873,-1.3539335907855676,-1.190318140893399,-1.1903172456102546,0.8202009998464365,-1.3594622479598515,0.0,1.0,16.2680715322,35.0537615865,38.644745473899995
360,0.29484465653340286,-1.2444189371866827,-1.1174006799347966,-1.1166155615564908,0.6408490738384861,-1.8115562272870394,0.0,1.0,1.51835334301,5.376343801619999,5.5866331137300005
361,0.1468681948025779,-1.3000686059138107,-1.0872815696084586,-1.086877349972258,0.7251552251400004,-1.7089060656672728,0.0,1.0,1.3014457225799998,6.02150505781,6.160542519140001
362,-0.6889173094053098,-1.410622509956822,-1.2045601292234691,-1.2046200343352287,0.7411955170792013,-1.0130342317184797,0.0,0.0,0.0,0.860215008259,0.860215008259
363,-0.010848744152084477,-1.0985584348245991,-1.2640296805444107,-1.2637161946282873,0.7268910666669696,-1.476998106356887,0.0,1.0,2.38598382473,5.16129004955,5.68610884415
364,0.2621165110699407,-0.9691281832887969,-1.2536069199077828,-1.2529508672087915,0.7217338843712316,-1.3462041061482752,0.0,1.0,3.25361430645,4.9462362974900005,5.92041042207
365,-0.16879815554273825,-1.1977299088797015,-1.2638390842408675,-1.2637449106170424,0.7250552073562938,-1.4851817328998667,0.0,1.0,0.0,4.30107504129,4.30107504129
366,-0.6833199676786799,-1.4380149923330876,-1.1714992445378047,-1.1714967424702245,0.7367128145516488,-1.4692750993359067,0.0,0.0,0.0,0.860215008259,0.860215008259
367,-0.6884840180240914,-1.4045901066829376,-1.1800872792586174,-1.180162458910731,0.7406549086752778,-0.859140353688965,0.0,0.0,0.0,0.430107504129,0.430107504129
368,0.4909006209620279,-0.8515613969662991,-1.238232907066459,-1.2371221525051401,0.6507509769922284,-1.5482571035468136,0.0,1.0,3.03670668602,4.51612879336,5.44215093278
369,-0.6052269336435583,-1.3533006125407516,-1.1902117172223081,-1.190231616465778,0.818694506483068,-1.2277037048429573,0.0,1.0,16.9187943935,35.6989228427,39.5051730266
370,-0.31891582841144495,-1.309369147492329,-1.2529972409460364,-1.2531587473909116,0.7145402632090956,-0.6508556872811321,0.0,1.0,0.86763048172,4.73118254542,4.81008013768
371,-0.23021781600858227,-1.2313415031625845,-1.2637635347821952,-1.2638499777710268,0.725404775409083,-0.5239467827266825,0.0,1.0,1.08453810215,5.376343801619999,5.4846417903299995
372,-0.18414277528798795,-1.2356720313011835,-1.253938260742564,-1.2538744173762066,0.6509649076942531,-0.7521828711803885,0.0,1.0,3.03670668602,4.73118254542,5.6218925438900005
373,0.47216567598822223,-0.8507760881149447,-1.2075693904222988,-1.2067198342150118,0.7214735479603874,-1.2240884342753484,0.0,1.0,0.43381524086,5.376343801619999,5.3938176031800005
374,-0.688557630369955,-1.4095394801897887,-1.1951381849850933,-1.1952039918220598,0.7427762153613223,-0.9752382460736362,0.0,0.0,0.0,0.21505375206500002,0.21505375206500002
375,-0.6027507006497498,-1.3519992839413622,-1.154583861573173,-1.1546101767447963,0.8182077979916981,-1.193486377766238,0.0,1.0,14.749718189200001,39.1397828758,41.8267473063
376,-0.6078913410957837,-1.345762142407654,-1.190209562957198,-1.1902036662678999,0.8217038037308673,-1.4086852505607985,0.0,1.0,17.5695172548,16.9892464131,24.440180651
377,-0.6826191760794257,-1.4103503520469485,-1.1805691703375552,-1.1805745472884042,0.7409016271481423,-1.3923190807694628,0.0,0.0,0.21690762043,0.645161256194,0.680648192751
378,-0.6114740379781194,-1.3483726213112914,-1.1900337683544853,-1.1900208110448494,0.8213620552461945,-1.4691461477069834,0.0,1.0,0.0,0.0,0.0
379,-0.12591653538291525,-1.1796607987822165,-1.2744046448990773,-1.2742309896848827,0.7220141384650264,-1.484281770774445,0.0,1.0,15.834256291400001,8.387096330519999,17.9183441523
380,-0.21665914586065746,-1.2349266016211677,-1.23515656079993,-1.2352043110760629,0.7259115018341735,-0.7386733692584742,0.0,1.0,2.1690762043,4.9462362974900005,5.400939278559999
381,-0.6874906000708401,-1.7145266072885874,-1.5610356064906676,-1.5612073312699029,0.3748684080208302,-1.0186647136139804,0.0,1.0,0.86763048172,6.23655880988,6.29662198658
382,-0.2904541469977261,-1.2965917630288877,-1.2530672405332726,-1.2531903325042646,0.7170211595858038,-0.7013065263885658,0.0,1.0,13.4482724667,0.645161256194,13.463738908
383,-0.6070144523288924,-1.3507846603837166,-1.1646209763947666,-1.1646434067395506,0.8174433239672206,-1.2254782693537258,0.0,1.0,0.0,0.0,0.0
384,-0.5321529601787633,-1.4480058398284015,-1.2357586922804082,-1.2359657272392726,0.6464093970976331,-1.519465507450812,0.0,1.0,0.21690762043,5.59139755368,5.59560323103
385,0.4186791597831904,-0.8496808315964787,-1.2067978349336723,-1.2059450288140268,0.7214363297305082,-1.2875335709089866,0.0,1.0,14.9666258097,1.50537626445,15.042142328299999
386,-0.29458962282558465,-1.4742221823170325,-0.9555386471622975,-0.955411885666033,0.5523201557886844,-0.832211397839052,0.0,1.0,0.86763048172,4.9462362974900005,5.021756282759999
387,0.24065734050487153,-1.0195816072579418,-1.236641167032513,-1.2359103584605313,0.647134633283383,-1.4949164847674286,0.0,1.0,5.6395981311800005,2.58064502478,6.2019993409500005
388,-0.34397146740774437,-1.3200899849585823,-1.252936424581679,-1.253140461787887,0.7140079234221784,-0.7562793096721929,0.0,1.0,0.21690762043,5.59139755368,5.59560323103
389,-0.6192391709163118,-1.332212574943205,-1.1903244473883232,-1.1903170284124833,0.8199924204208913,-1.413601104097471,0.0,1.0,13.8820877075,27.0967727602,30.445811750300003
390,-0.1296613787951893,-1.2267738779219026,-1.2637669145911783,-1.263680836035855,0.6503350176637944,-0.6502840860162084,0.0,1.0,0.43381524086,4.9462362974900005,4.965223980219999
391,-0.6075531031644995,-1.3229985900207233,-1.2001528529837469,-1.200226099168406,0.8270025344752843,-0.828152976510205,0.0,1.0,0.0,0.0,0.0
392,0.5150789947799861,-0.827057629428918,-1.2071038128786389,-1.206175496838548,0.7220356477553531,-1.2602135186534449,0.0,1.0,3.6874295473100003,3.8709675371599994,5.34616931458
